0,3,0s
0,3,0s
1,3,0s
0,3,0s
1,3,0s
1,3,0s
1,3,0s
1,3,0s
1,3,0s
1,3,0s
0,6,0s
1,6,0s
1,6,0s
1,6,0s
0,6,0s
0,6,0s
1,6,0s
0,6,0s
1,6,0s
0,6,0s
0,7,0s
1,7,0s
1,7,0s
1,7,0s
0,7,0s
1,7,0s
1,7,0s
0,7,0s
1,7,0s
0,7,0s
1,9,0s
1,9,0s
1,9,0s
1,9,0s
0,9,0s
1,9,0s
0,9,0s
1,9,0s
1,9,0s
0,9,0s
0,11,49.7400516s
1,11,49.7308873s
1,11,49.7336677s
1,11,49.7326765s
1,11,49.7390163s
0,11,49.7317171s
1,11,49.7358785s
1,11,49.7395365s
0,11,49.7348813s
1,11,49.7384965s
0,13,45.4989343s
0,13,45.500496s
0,13,45.5020607s
1,13,45.5025878s
1,13,45.4962588s
0,13,45.5025878s
1,13,45.4978368s
1,13,45.4949122s
1,13,45.5015384s
0,13,45.4994416s
1,13,45.5020607s
0,13,45.4994416s
1,13,45.4949122s
0,13,45.4989343s
1,13,45.5025878s
1,13,45.4962588s
0,13,45.5025878s
1,13,45.4978368s
1,13,45.500496s
1,13,45.5015384s
1,15,59.4983015s
1,15,59.4940891s
0,15,59.4973065s
0,15,59.5031712s
1,15,59.4961938s
1,15,59.5042497s
0,15,59.4952204s
1,15,59.5037131s
1,15,59.5005784s
0,15,59.4993846s
0,16,1m4.1600026s
1,16,1m4.1673117s
0,16,1m4.1610923s
1,16,1m4.1580141s
1,16,1m4.1651943s
0,16,1m4.1668018s
1,16,1m4.1619095s
1,16,1m4.1657507s
0,16,1m4.168351s
0,16,1m4.1585645s
1,18,1m4.5288338s
1,18,1m4.5355123s
0,18,1m4.530953s
1,18,1m4.5314714s
0,18,1m4.5299133s
1,18,1m4.5349889s
1,18,1m4.5334233s
1,18,1m4.5324984s
1,18,1m4.5344602s
0,18,1m4.5355123s
1,19,1m0.8401687s
1,19,1m0.8374536s
0,19,1m0.8413286s
0,19,1m0.8365326s
0,19,1m0.8325097s
1,19,1m0.8413286s
0,19,1m0.8341675s
1,19,1m0.8350802s
1,19,1m0.8333442s
0,19,1m0.8408071s
0,20,1m9.7974493s
0,20,1m9.7912467s
0,20,1m9.7881972s
0,20,1m9.7923689s
1,20,1m9.7990215s
1,20,1m9.8010725s
1,20,1m9.8007092s
1,20,1m9.7995433s
0,20,1m9.7898182s
1,20,1m9.7966144s
1,23,1m13.6362312s
1,23,1m13.6275534s
0,23,1m13.6341377s
1,23,1m13.630911s
1,23,1m13.6367464s
1,23,1m13.6287356s
0,23,1m13.626505s
0,23,1m13.6300756s
1,23,1m13.6346497s
1,23,1m13.6357111s
0,23,1m13.6362312s
0,23,1m13.6275534s
1,23,1m13.6287356s
1,23,1m13.6300756s
1,23,1m13.6367464s
1,23,1m13.626505s
1,23,1m13.6346497s
0,23,1m13.6341377s
1,23,1m13.6357111s
0,23,1m13.630911s
1,23,1m13.6346497s
0,23,1m13.626505s
1,23,1m13.6367464s
0,23,1m13.6300756s
0,23,1m13.6287356s
0,23,1m13.6362312s
0,23,1m13.6357111s
0,23,1m13.630911s
1,23,1m13.6341377s
1,23,1m13.6275534s
1,25,1m13.6308212s
1,25,1m13.6313249s
0,25,1m13.6292068s
1,25,1m13.6361496s
1,25,1m13.6297241s
0,25,1m13.635626s
1,25,1m13.6324804s
0,25,1m13.6361496s
1,25,1m13.6340647s
0,25,1m13.6345775s
0,25,1m13.6297241s
1,25,1m13.635626s
1,25,1m13.6340647s
0,25,1m13.6324804s
1,25,1m13.6361496s
1,25,1m13.6292068s
1,25,1m13.6313249s
0,25,1m13.6308212s
1,25,1m13.6345775s
0,25,1m13.6361496s
1,28,1m21.4652883s
0,28,1m21.4729867s
1,28,1m21.4663329s
0,28,1m21.4624146s
0,28,1m21.4719104s
0,28,1m21.4708817s
1,28,1m21.4638119s
1,28,1m21.4682865s
1,28,1m21.4724594s
1,28,1m21.4668514s
1,30,1m11.371216s
1,30,1m11.3706793s
0,30,1m11.3682164s
0,30,1m11.3653021s
1,30,1m11.3692745s
1,30,1m11.3643174s
0,30,1m11.3669565s
1,30,1m11.3674604s
0,30,1m11.3721376s
0,30,1m11.3697917s
0,32,1m13.40625s
0,32,1m13.4083375s
0,32,1m13.4057321s
0,32,1m13.4038541s
0,32,1m13.4097803s
1,32,1m13.4046841s
0,32,1m13.4088819s
0,32,1m13.4028227s
0,32,1m13.4088819s
0,32,1m13.4074498s
0,32,1m13.4074498s
0,32,1m13.40625s
0,32,1m13.4088819s
0,32,1m13.4097803s
0,32,1m13.4046841s
0,32,1m13.4088819s
0,32,1m13.4083375s
0,32,1m13.4038541s
0,32,1m13.4057321s
0,32,1m13.4028227s
0,32,1m13.40625s
1,32,1m13.4038541s
0,32,1m13.4088819s
0,32,1m13.4046841s
0,32,1m13.4097803s
1,32,1m13.4028227s
0,32,1m13.4057321s
0,32,1m13.4074498s
0,32,1m13.4083375s
1,32,1m13.4088819s
0,33,1m29.9252984s
0,33,1m29.9237758s
0,33,1m29.9265702s
0,33,1m29.9252984s
1,33,1m29.921811s
0,33,1m29.9237758s
0,33,1m29.9273598s
0,33,1m29.921811s
0,33,1m29.9287211s
0,33,1m29.927082s
0,34,1m21.3528663s
0,34,1m21.3504224s
0,34,1m21.3498859s
0,34,1m21.348023s
0,34,1m21.3561181s
1,34,1m21.3475067s
0,34,1m21.3492384s
0,34,1m21.3555904s
0,34,1m21.3555904s
1,34,1m21.3513027s
0,34,1m21.3555904s
0,34,1m21.3555904s
0,34,1m21.3528663s
0,34,1m21.3498859s
0,34,1m21.3492384s
0,34,1m21.3561181s
0,34,1m21.348023s
0,34,1m21.3475067s
0,34,1m21.3504224s
0,34,1m21.3513027s
0,34,1m21.348023s
0,34,1m21.3492384s
0,34,1m21.3561181s
0,34,1m21.3475067s
0,34,1m21.3504224s
0,34,1m21.3498859s
0,34,1m21.3555904s
0,34,1m21.3528663s
0,34,1m21.3513027s
0,34,1m21.3555904s
0,34,1m21.3555904s
0,34,1m21.3561181s
0,34,1m21.3492384s
0,34,1m21.3555904s
0,34,1m21.348023s
1,34,1m21.3498859s
1,34,1m21.3528663s
0,34,1m21.3513027s
0,34,1m21.3504224s
0,34,1m21.3475067s
0,35,2m4.9825337s
0,35,2m4.9882653s
1,35,2m4.9845472s
1,35,2m4.9885911s
1,35,2m4.9852701s
0,35,2m4.9874331s
1,35,2m4.9849215s
0,35,2m4.9825337s
1,35,2m4.9874331s
0,35,2m4.9866306s
1,38,1m50.0480239s
0,38,1m50.0528251s
0,38,1m50.0489464s
0,38,1m50.0428093s
0,38,1m50.0463437s
0,38,1m50.0452966s
0,38,1m50.0533469s
0,38,1m50.0517844s
1,38,1m50.0538764s
0,38,1m50.0445107s
0,39,1m53.3371189s
0,39,1m53.3326687s
0,39,1m53.3357069s
0,39,1m53.3343748s
0,39,1m53.3418815s
0,39,1m53.3410155s
1,39,1m53.3362361s
0,39,1m53.3341576s
0,39,1m53.3375703s
0,39,1m53.3410155s
0,40,1m53.0081165s
0,40,1m53.0094551s
0,40,1m53.0091226s
1,40,1m53.0096232s
0,40,1m53.0050435s
0,40,1m53.0050435s
0,40,1m53.0068278s
1,40,1m53.0060717s
1,40,1m53.0028395s
1,40,1m53.0028395s
0,42,1m57.6270051s
0,42,1m57.6298689s
0,42,1m57.6275087s
0,42,1m57.6247142s
0,42,1m57.6257577s
0,42,1m57.6280231s
1,42,1m57.6291779s
1,42,1m57.6286613s
0,42,1m57.6303887s
1,42,1m57.6298689s
0,42,1m57.6280231s
1,42,1m57.6275087s
1,42,1m57.6247142s
1,42,1m57.6270051s
0,42,1m57.6298689s
0,42,1m57.6257577s
1,42,1m57.6286613s
0,42,1m57.6303887s
0,42,1m57.6291779s
0,42,1m57.6298689s
0,43,1m55.5154466s
1,43,1m55.5131103s
0,43,1m55.5093938s
0,43,1m55.5162865s
0,43,1m55.5093938s
0,43,1m55.5093938s
0,43,1m55.5162865s
0,43,1m55.5137834s
0,43,1m55.5137834s
0,43,1m55.5137834s
0,43,1m55.5093938s
0,43,1m55.5131103s
0,43,1m55.5162865s
0,43,1m55.5093938s
0,43,1m55.5137834s
0,43,1m55.5093938s
0,43,1m55.5154466s
0,43,1m55.5162865s
0,43,1m55.5137834s
0,43,1m55.5137834s
0,44,1m58.8843806s
0,44,1m58.8822999s
0,44,1m58.8854257s
0,44,1m58.8807213s
1,44,1m58.883329s
0,44,1m58.8798293s
0,44,1m58.8817584s
0,44,1m58.8859608s
0,44,1m58.8864966s
1,44,1m58.8849027s
0,44,1m58.8822999s
0,44,1m58.8843806s
1,44,1m58.8854257s
0,44,1m58.883329s
1,44,1m58.8864966s
0,44,1m58.8817584s
0,44,1m58.8859608s
0,44,1m58.8798293s
1,44,1m58.8849027s
1,44,1m58.8807213s
1,44,1m58.8843806s
1,44,1m58.8822999s
0,44,1m58.8798293s
0,44,1m58.8864966s
0,44,1m58.8817584s
0,44,1m58.8859608s
0,44,1m58.8854257s
0,44,1m58.8807213s
1,44,1m58.8849027s
0,44,1m58.883329s
0,44,1m58.8822999s
0,44,1m58.8807213s
0,44,1m58.8843806s
0,44,1m58.883329s
1,44,1m58.8859608s
1,44,1m58.8798293s
0,44,1m58.8864966s
0,44,1m58.8817584s
1,44,1m58.8854257s
0,44,1m58.8849027s
1,44,1m58.8822999s
1,44,1m58.8807213s
0,44,1m58.8843806s
1,44,1m58.8854257s
0,44,1m58.8849027s
0,44,1m58.8817584s
0,44,1m58.8859608s
1,44,1m58.8798293s
1,44,1m58.8864966s
0,44,1m58.883329s
1,44,1m58.8864966s
1,44,1m58.8817584s
1,44,1m58.8859608s
1,44,1m58.8798293s
1,44,1m58.8849027s
1,44,1m58.8807213s
1,44,1m58.8843806s
1,44,1m58.8822999s
1,44,1m58.883329s
1,44,1m58.8854257s
1,44,1m58.8807213s
1,44,1m58.8822999s
1,44,1m58.883329s
0,44,1m58.8849027s
1,44,1m58.8817584s
1,44,1m58.8864966s
1,44,1m58.8859608s
1,44,1m58.8798293s
1,44,1m58.8854257s
1,44,1m58.8843806s
1,44,1m58.8859608s
1,44,1m58.8798293s
1,44,1m58.8864966s
1,44,1m58.8817584s
1,44,1m58.8807213s
1,44,1m58.8822999s
0,44,1m58.883329s
0,44,1m58.8854257s
1,44,1m58.8849027s
1,44,1m58.8843806s
1,44,1m58.8822999s
1,44,1m58.8854257s
1,44,1m58.8807213s
1,44,1m58.8843806s
1,44,1m58.883329s
1,44,1m58.8849027s
0,44,1m58.8817584s
1,44,1m58.8859608s
1,44,1m58.8798293s
1,44,1m58.8864966s
1,44,1m58.8822999s
1,44,1m58.8807213s
0,44,1m58.8849027s
0,44,1m58.8864966s
1,44,1m58.8817584s
1,44,1m58.8859608s
1,44,1m58.8798293s
1,44,1m58.8843806s
1,44,1m58.883329s
0,44,1m58.8854257s
1,44,1m58.8822999s
1,44,1m58.8807213s
1,44,1m58.8849027s
1,44,1m58.883329s
1,44,1m58.8798293s
0,44,1m58.8864966s
1,44,1m58.8817584s
0,44,1m58.8859608s
0,44,1m58.8843806s
1,44,1m58.8854257s
0,44,1m58.8854257s
1,44,1m58.8807213s
1,44,1m58.8822999s
0,44,1m58.883329s
1,44,1m58.8849027s
1,44,1m58.8859608s
1,44,1m58.8798293s
1,44,1m58.8864966s
1,44,1m58.8817584s
1,44,1m58.8843806s
1,44,1m58.8807213s
1,44,1m58.8843806s
1,44,1m58.8854257s
0,44,1m58.8817584s
1,44,1m58.8859608s
1,44,1m58.8798293s
1,44,1m58.8864966s
1,44,1m58.8822999s
0,44,1m58.8849027s
0,44,1m58.883329s
1,44,1m58.8864966s
0,44,1m58.8817584s
1,44,1m58.8859608s
0,44,1m58.8798293s
1,44,1m58.8843806s
1,44,1m58.8807213s
1,44,1m58.883329s
1,44,1m58.8822999s
1,44,1m58.8849027s
1,44,1m58.8854257s
1,44,1m58.883329s
0,44,1m58.8807213s
1,44,1m58.8822999s
1,44,1m58.8849027s
1,44,1m58.8798293s
1,44,1m58.8864966s
1,44,1m58.8817584s
1,44,1m58.8843806s
1,44,1m58.8859608s
1,44,1m58.8854257s
1,44,1m58.8849027s
1,44,1m58.8843806s
1,44,1m58.883329s
1,44,1m58.8822999s
1,44,1m58.8854257s
1,44,1m58.8859608s
1,44,1m58.8798293s
0,44,1m58.8864966s
1,44,1m58.8817584s
1,44,1m58.8807213s
1,44,1m58.8843806s
1,44,1m58.8817584s
0,44,1m58.8859608s
1,44,1m58.8864966s
1,44,1m58.8822999s
1,44,1m58.883329s
1,44,1m58.8798293s
1,44,1m58.8807213s
0,44,1m58.8849027s
1,44,1m58.8854257s
1,44,1m58.8843806s
1,44,1m58.883329s
1,44,1m58.8864966s
0,44,1m58.8817584s
1,44,1m58.8859608s
1,44,1m58.8798293s
1,44,1m58.8849027s
1,44,1m58.8822999s
1,44,1m58.8854257s
0,44,1m58.8807213s
1,44,1m58.8798293s
1,44,1m58.8864966s
1,44,1m58.8817584s
1,44,1m58.8859608s
1,44,1m58.8807213s
1,44,1m58.8854257s
1,44,1m58.883329s
0,44,1m58.8849027s
1,44,1m58.8822999s
1,44,1m58.8843806s
1,44,1m58.8859608s
1,44,1m58.8798293s
1,44,1m58.8864966s
0,44,1m58.8817584s
0,44,1m58.8822999s
1,44,1m58.8807213s
1,44,1m58.8849027s
0,44,1m58.883329s
1,44,1m58.8854257s
1,44,1m58.8843806s
1,44,1m58.8843806s
1,44,1m58.8807213s
1,44,1m58.883329s
1,44,1m58.8849027s
1,44,1m58.8854257s
1,44,1m58.8822999s
1,44,1m58.8817584s
1,44,1m58.8859608s
1,44,1m58.8864966s
1,44,1m58.8798293s
0,44,1m58.8807213s
1,44,1m58.8843806s
1,44,1m58.8822999s
1,44,1m58.8864966s
0,44,1m58.8817584s
1,44,1m58.8859608s
1,44,1m58.8798293s
1,44,1m58.883329s
0,44,1m58.8854257s
1,44,1m58.8849027s
1,44,1m58.883329s
1,44,1m58.8798293s
0,44,1m58.8864966s
1,44,1m58.8817584s
0,44,1m58.8859608s
1,44,1m58.8822999s
1,44,1m58.8854257s
1,44,1m58.8807213s
1,44,1m58.8843806s
1,44,1m58.8849027s
1,44,1m58.883329s
1,44,1m58.8854257s
1,44,1m58.8843806s
1,44,1m58.8859608s
1,44,1m58.8798293s
1,44,1m58.8864966s
1,44,1m58.8817584s
1,44,1m58.8849027s
1,44,1m58.8822999s
1,44,1m58.8807213s
0,44,1m58.883329s
0,44,1m58.8822999s
0,44,1m58.8807213s
1,44,1m58.8817584s
0,44,1m58.8859608s
0,44,1m58.8864966s
0,44,1m58.8798293s
0,44,1m58.8843806s
0,44,1m58.8849027s
0,44,1m58.8854257s
